Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Load Cell 0 (raw),Load Cell 1 (raw),Load Cell 2 (raw),Load Cell 3 (raw),Load Cell 4 (raw),Load Cell 5 (raw),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
38.77578200000005,2000,,-1.1724383884200482,4.672164872078401,22.729978956853117,33.81156842166231,4679,768.535832021182,574.4759624330142,74.7492150794318,0.008133211243239012,0.006079393328376095,-0.0528439462184906,-0.07868086099624634,0.06255127787590027,-0.06523479819297791,0.08933532238006592,-0.04303016066551209,30.949641323924084,0.15,0,0,0,0,0,0,0,,
39.331459750000036,2000,,-1.1778043787260095,4.643466454546902,22.721298032645073,33.793012034396625,4683,767.8205923397518,577.5321595953776,75.21830599346409,0.008040129719123684,0.006047457058069768,-0.05096575617790222,-0.07917177081108093,0.06365777850151062,-0.06444715857505798,0.08402097225189209,-0.042616802453994754,31.41407326644865,0.2,0,0,0,0,0,0,0,,
39.91629800000004,2000,,-1.1476577578069853,4.560620784656045,22.730130641458683,33.25541828262525,4710,755.8997823055439,566.0397962875659,74.88252876443417,0.008057379898995479,0.00603348044723328,-0.04178057312965393,-0.07850795984268188,0.06304042935371398,-0.06218688488006592,0.0737618088722229,-0.04166167974472046,31.741312426193815,0.15,0,0,0,0,0,0,0,,
40.489814250000045,2000,,-1.1356363353979173,4.572070802118377,22.728451157774067,33.07731309262675,4712,751.7958909168724,560.3286369516134,74.53247634967349,0.008159783793149444,0.0060815417461333445,-0.038271534442901614,-0.07769880890846252,0.06063134670257568,-0.06178787350654602,0.07168037891387939,-0.04259105920791626,31.962267566603053,0.1,0,0,0,0,0,0,0,,
41.04937025000005,2000,,-1.1231556398125435,4.460505724236191,22.738007892660217,32.556927386381595,4742,740.2788843965825,557.7670540296327,75.34565223255314,0.007996887556817173,0.006025296731018875,-0.042780709266662595,-0.07701796293258667,0.05560133457183838,-0.06098593473434448,0.07356454133987426,-0.041507399082183837,32.08279008679622,0.1,0,0,0,0,0,0,0,,
41.60683600000004,2000,,-1.111944830429844,4.383821855408504,22.739136375870526,32.33292678361809,4749,735.2226915724802,552.936685137492,75.20708935660022,0.007928261135482943,0.005962624062617913,-0.04293741583824158,-0.07613537907600403,0.055311673879623414,-0.060640466213226316,0.07199418544769287,-0.04187859296798706,32.1266383162099,0.1,0,0,0,0,0,0,0,,
42.157040250000044,2000,,-1.108807093518615,4.432446720475562,22.73512229759371,32.27473680282164,4742,733.7691003376366,550.5775182432618,75.03473293598867,0.008050476744188842,0.00604054417089849,-0.04634777307510376,-0.07701358795166016,0.06099262833595276,-0.06122294068336487,0.07461708188056945,-0.04111420512199402,32.14168272894075,0.2,0,0,0,0,0,0,0,,
42.72321300000004,2000,,-1.1193428092308824,4.5022238824975975,22.719825820498485,32.553685131044475,4725,739.6137458703049,553.8946421387059,74.88997382655444,0.008128294673804054,0.006087226964289693,-0.046668541431427,-0.0770561158657074,0.060755574703216554,-0.061801403760910034,0.07864485383033752,-0.04125456809997559,32.203168591544305,0.05,0,0,0,0,0,0,0,,
43.26730450000005,1999.2656583333332,,-1.1275796960487423,4.5998536152923375,22.703788544803963,32.85574404220013,4708,745.9496806955193,555.8687017537573,74.51825610753792,0.008275051873758803,0.0061664165531078305,-0.048189616203308104,-0.07736661434173583,0.06628323793411255,-0.062151217460632326,0.07914180159568787,-0.04172840118408203,32.29771833902714,0.1,0,0,0,0,0,0,0,,
43.81164125000004,1985.8228166666681,,-1.122589887643136,4.590747467675257,22.700115910212595,32.77008772201226,4714,743.8847374381642,554.1187047295841,74.49002562281242,0.008284801081186965,0.006171352245130879,-0.046522784233093264,-0.07635557651519775,0.06012856364250183,-0.061651968955993654,0.08265957832336426,-0.042048472166061404,32.37912751697109,0.1,0,0,0,0,0,0,0,,
44.36687575000002,1967.3034333333349,,-1.118338259412449,4.606303902034204,22.699860756880824,32.593867443428266,4717,739.875868768856,552.417946584743,74.66416693285106,0.008338484099851174,0.006225770247667067,-0.045373457670211795,-0.07731567025184631,0.06566182374954224,-0.06134142279624939,0.07674277424812317,-0.04153274893760681,32.41320501732897,0.1,0,0,0,0,0,0,0,,
44.90917600000006,1949.1926833333353,,-1.1254744175934872,4.5828129653991505,22.68863690393838,32.77128082954993,4708,743.5356124875168,554.8460242904382,74.62290636454773,0.008259595288355476,0.006163484971672713,-0.041835010051727295,-0.07705058455467224,0.06369509100914002,-0.06134557127952576,0.07199557423591614,-0.042247170209884645,32.469242724416475,0.1,0,0,0,0,0,0,0,,
45.45663050000004,1930.9972583333347,,-1.1225994885533042,4.5111185051799705,22.682031075934923,32.7988519165811,4699,743.9443690650717,552.46184654877,74.26121822799402,0.008165513686091499,0.006063816265032386,-0.042078548669815065,-0.0774166762828827,0.0616092324256897,-0.06133528351783753,0.07168145775794983,-0.042094719409942624,32.51477294314898,0.2,0,0,0,0,0,0,0,,
46.02283350000003,1912.137075000002,,-1.1253920722575042,4.512946690588846,22.677590150348767,32.75180437971062,4707,742.7315553719818,554.7446842944826,74.69059146061197,0.00813512229667639,0.006076135834960979,-0.042829519510269164,-0.07650761604309082,0.05865028500556946,-0.06085533499717712,0.07481610774993896,-0.04262295365333557,32.56386331118466,0.15,0,0,0,0,0,0,0,,
46.58796675000004,1893.2846000000015,,-1.109453345961502,4.444535585983774,22.68284257132475,32.43284733162601,4719,735.6691424680686,548.2938617585762,74.53013126058202,0.008106129950077893,0.0060415100495674594,-0.04540969729423523,-0.07653882503509521,0.06036723256111145,-0.06034650802612305,0.07356162071228027,-0.041616791486740114,32.54816895257953,0.2,0,0,0,0,0,0,0,,
47.14953575000005,1874.5857416666684,,-1.0955899883219347,4.442044060686314,22.69811310532203,31.811455159694056,4712,722.0575753813364,540.5854924191183,74.86701384061863,0.008217559785498008,0.006152211119357229,-0.045846813917160036,-0.07592911124229432,0.05996304154396057,-0.059535872936248777,0.07336592078208923,-0.040873533487319945,32.459633169093465,0.15,0,0,0,0,0,0,0,,
47.70717900000007,1855.950591666668,,-1.0829616813540985,4.415695473650651,22.719752989031186,31.0193704486375,4652,704.7494281462957,527.6302651416264,74.86979365009688,0.008368988356920716,0.006265865078953889,-0.04181280732154846,-0.07409549355506898,0.05167396068572998,-0.05954320430755615,0.07443051338195801,-0.04098603129386902,32.25541755949992,0,0,0,0,0,0,0,0,,
48.26363575000004,1837.451183333335,,-1.042653323225729,4.235854754184134,22.768016090285062,29.442256332590137,4595,670.3347509141461,501.7493038182635,74.8484905431392,0.008443312381569068,0.006319604535868927,-0.0422684907913208,-0.07292375564575196,0.04962896704673767,-0.05748112797737122,0.0666162610054016,-0.0386516273021698,31.859619996360493,0.1,0,0,0,0,0,0,0,,
48.823087250000036,1818.7581666666683,,-1.0079974563973657,4.165613647610532,22.817911138119033,27.87516813776678,4509,636.0472659992138,476.00382758736225,74.83806343042193,0.008753022620606996,0.006550602778186333,-0.047950679063797,-0.07369496822357177,0.06369063258171082,-0.055598330497741696,0.05703184604644775,-0.03605479598045349,31.26660288582969,0.05,0,0,0,0,0,0,0,,
49.375903250000015,1800.3440333333351,,-0.9770159938553429,4.131968238149549,22.861125872643548,26.534938126385963,4415,606.6150307761642,451.742329563628,74.4648914740599,0.009148290942780269,0.006811910373386064,-0.05229102373123169,-0.07259573936462402,0.06059401035308838,-0.05472826957702637,0.060701942443847655,-0.034083759784698485,30.549748644630046,0,0,0,0,0,0,0,0,,
49.93361925000005,1781.7513833333348,,-0.9371528616910227,3.90571886040145,22.90473599255509,25.210730797320736,4329,577.4391448498037,424.8511133135095,73.57089480665843,0.009192915183932036,0.0067633325408967895,-0.055144321918487546,-0.07006769776344299,0.05037330985069275,-0.053912729024887085,0.05880254507064819,-0.0321712851524353,29.738958865289067,0.15,0,0,0,0,0,0,0,,
50.496059000000066,1763.044683333335,,-0.893507419868962,3.7144604157032277,22.952210148532295,23.791451440678475,4238,546.0597396874033,396.5777960863181,72.62314021120675,0.009367694937016741,0.006803019287216839,-0.05792596936225891,-0.062757807970047,0.03895274996757507,-0.05404895544052124,0.06448081135749817,-0.0339029848575592,28.82105982535798,0.3,0,0,0,0,0,0,0,,
51.07065475000004,1743.871683333335,,-0.8648451222392313,3.5978249384659735,23.00407931237289,22.27567924301219,4155,512.4241533605575,376.33564114059124,73.45579712359051,0.009560375192989424,0.0070227606884578535,-0.06263415217399597,-0.06667820811271667,0.04494922161102295,-0.0508553683757782,0.05762513279914856,-0.030642539262771606,27.793302055085142,0.15,0,0,0,0,0,0,0,,
51.62246525000006,1725.4691916666684,,-0.8307002569151163,3.4575079567201294,23.062008736495443,20.616219189545706,4084,475.4447237674179,355.32113691863117,74.73874428334315,0.009732312018722898,0.007273998321399283,-0.06361123323440551,-0.06473325490951538,0.042923539876937866,-0.04952335953712463,0.053065091371536255,-0.02904672622680664,26.701538469874087,0.2,0,0,0,0,0,0,0,,
52.18561375000004,1706.6877083333354,,-0.7991608251505561,3.3405860406732004,23.11030326978814,19.266808273442646,3995,445.25860595041314,334.3453763281043,75.09025252714822,0.009992102727947002,0.007503091921950608,-0.06450009346008301,-0.06492615938186645,0.04358648657798767,-0.0476479172706604,0.0466406524181366,-0.027623307704925538,25.533666446425634,0.1,0,0,0,0,0,0,0,,
52.747214250000034,1687.999575000002,,-0.7740931845149953,3.2111499596471527,23.15521763182837,18.033054827879756,3900,417.5505923660652,316.1555411413692,75.72731384003787,0.01015814932602707,0.007692623851996645,-0.06711726188659668,-0.06224045753479004,0.03715619444847107,-0.04621275067329407,0.04796831607818604,-0.027845191955566406,24.369218105083853,0.1,0,0,0,0,0,0,0,,
53.31315825000006,1669.1159416666687,,-0.7284916468968239,3.0299976439868974,23.211637672166738,16.48361635937008,3814,382.60671520388416,290.97847194263284,76.05476012863075,0.01041361519043257,0.007920062365336438,-0.07081559896469117,-0.060076677799224855,0.031206434965133666,-0.04509041905403137,0.04699471592903137,-0.02587171196937561,23.13165078262904,0.15,0,0,0,0,0,0,0,,
53.879543250000054,1650.2375416666691,,-0.6944746488492057,2.84102331109552,23.258756048246923,15.241607554282126,3720,354.4967939030148,270.54423016400744,76.31680263493362,0.010502810476928208,0.008015359015627197,-0.07512013912200928,-0.05903825759887695,0.02856749892234802,-0.04374893307685852,0.0449865460395813,-0.024656403064727783,21.883545070039965,0.1,0,0,0,0,0,0,0,,
54.437995000000036,1631.6128250000015,,-0.6707119697726043,2.7638684829964486,23.297847460142616,14.224590444399166,3615,331.3981543075679,253.95322906610187,76.63392102016883,0.010886791246471968,0.008343211226552329,-0.07336655855178834,-0.05787355899810791,0.026756483316421508,-0.0418948769569397,0.042214995622634886,-0.024337100982666015,20.68477937940551,0.1,0,0,0,0,0,0,0,,
55.00045000000004,1612.8967416666683,,-0.6242175221545985,2.612471826638128,23.347989610763605,12.910387220508829,3533,301.42675769651566,230.95349704541619,76.6139345787982,0.011315326365999218,0.008668789781582125,-0.07798821926116943,-0.05663841962814331,0.02651960253715515,-0.039986717700958255,0.03702952265739441,-0.02156982421875,19.46816932392053,0.1,0,0,0,0,0,0,0,,
55.57086275000006,1593.854658333335,,-0.5927124651626986,2.4764156959778005,23.389417897709244,11.862872651121604,3428,277.46241531271494,212.8265488744622,76.70611282757551,0.011637464098553213,0.008926631842474672,-0.07538646459579468,-0.05573403835296631,0.024359166622161865,-0.038356274366378784,0.02974674105644226,-0.020957398414611816,18.252420418272656,0.2,0,0,0,0,0,0,0,,
56.13207025000006,1575.1518500000022,,-0.5654421342780769,2.3347201763014973,23.425565623787254,10.973415334675876,3316,257.05608153535456,196.39441790580685,76.40225455581187,0.011889404363899165,0.009083799620992043,-0.07772536277770996,-0.0533258855342865,0.017068296670913696,-0.03777567148208618,0.0321011483669281,-0.02039281725883484,17.102757729394185,0.25,0,0,0,0,0,0,0,,
56.70301350000004,1556.1616916666685,,-0.5358686473935039,2.2018790740196272,23.463957953879692,10.024096244089426,3213,235.20149144466535,180.33386773378905,76.67682727309908,0.012212587059863878,0.009364367977828112,-0.08319421410560608,-0.05221326351165771,0.01289486289024353,-0.03579918146133423,0.03491631746292114,-0.019919872283935547,15.975388198773095,0.15,0,0,0,0,0,0,0,,
57.27530675000006,1537.0318416666682,,-0.49886584522364996,2.059654103563108,23.504976665783445,9.008210061322943,3114,211.73414297620837,162.7340985687314,76.85113966248252,0.01266365511013955,0.009731746822715688,-0.08538270592689515,-0.0502343475818634,0.00956587791442871,-0.03510858416557312,0.032136207818984984,-0.01745302081108093,14.862980955611269,0.05,0,0,0,0,0,0,0,,
57.83725100000007,1518.329175000002,,-0.46606421705359385,1.9061244923847944,23.540586813023154,8.157689930051422,3002,192.03450481069444,146.56505930445172,76.32290647131812,0.013004777583862778,0.009925590711610548,-0.08555790185928344,-0.04947009086608887,0.005905026197433471,-0.0334639310836792,0.027077031135559083,-0.01659662127494812,13.803028311230923,0.15,0,0,0,0,0,0,0,,
58.408030750000044,1499.283866666669,,-0.427664921631123,1.7339801043450702,23.577793882672303,7.268428468966645,2904,171.37070857015132,130.07024221476945,75.89319011904101,0.013339868942647545,0.010123553288379548,-0.08529717326164246,-0.047751450538635255,0.002981281280517578,-0.03163703680038452,0.021264880895614624,-0.014972734451293945,12.76129517098136,0.1,0,0,0,0,0,0,0,,
58.951351000000045,1481.1262583333353,,-0.38727163636671147,1.6040390291666955,23.615449968994252,6.363124091840018,2802,150.2652637446385,113.67222931856934,75.63889139162725,0.014121816243557638,0.010680967700335357,-0.0900443434715271,-0.04617217779159546,0.002055114507675171,-0.02972545623779297,0.01971619725227356,-0.01351270079612732,11.784215885560588,0.05,0,0,0,0,0,0,0,,
59.48714550000003,1463.2895916666687,,-0.35894129918185425,1.4714194181851403,23.644252412273513,5.717611578907365,2693,135.18747923995898,101.24368871617028,74.89105076594198,0.014533487438601963,0.01088421936150069,-0.0941152036190033,-0.045212012529373166,-0.00034714341163635256,-0.029488813877105714,0.0187721848487854,-0.012157738208770752,10.859036286309088,0.15,0,0,0,0,0,0,0,,
60.04597925000004,1444.6847250000021,,-0.33166250810702536,1.3280171143325492,23.673268971280947,5.0643778359021585,2581,119.88893440823139,89.66639917547045,74.78567959015945,0.014815432979507251,0.01107955870318988,-0.09790838360786439,-0.04419921040534973,-0.0007184922695159912,-0.028232741355895995,0.01541159749031067,-0.010712540149688721,9.948017878287818,0.1,0,0,0,0,0,0,0,,
60.61950325000004,1425.5949500000022,,-0.30157909157747204,1.2192777388632763,23.70184313821029,4.436862607541967,2464,105.16067665745197,77.84490495275125,74.0151981136732,0.01567069945303637,0.011598039818350373,-0.09849616885185242,-0.04303750991821289,-0.0018308639526367187,-0.026791763305664063,0.011759024858474732,-0.00983114242553711,9.059397620088031,0.05,0,0,0,0,0,0,0,,
61.185182750000024,1406.7132583333348,,-0.27487185762113164,1.0975042092403426,23.72733480133609,3.88955447203156,2344,92.2876635565598,67.50075672667231,73.136160793039,0.016265681345781283,0.01189575936014339,-0.10107550024986267,-0.04195659160614014,-0.00461156964302063,-0.025838476419448853,0.010161644220352173,-0.00865129828453064,8.23552460189418,0,0,0,0,0,0,0,0,,
61.81765650000002,1385.6329166666685,,-0.24877581570547408,0.9966582417017653,23.75272690624958,3.363787540047819,2211,79.89832610668964,57.62368363501133,72.11405315863817,0.01730888985085944,0.012481355039751256,-0.1033788800239563,-0.04085320234298706,-0.0066549420356750485,-0.02503739595413208,0.008713561296463012,-0.007739835977554321,7.3777377645499715,0,0,0,0,0,0,0,0,,
62.37926450000005,1366.8820250000017,,-0.22505126437312928,0.8781685442365535,23.775175520677877,2.901316870574194,2093,68.97828856058274,49.345079129116485,71.53398259308204,0.01781032933088957,0.012740056723698226,-0.10653017163276672,-0.039496487379074095,-0.009033077955245971,-0.023897385597229003,0.008032375574111938,-0.006702977418899536,6.668963827009927,0.05,0,0,0,0,0,0,0,,
62.930226500000025,1348.5357083333354,,-0.19601304820427926,0.7611535822959501,23.797044161587554,2.441915898769595,1977,58.10976235899513,40.60129503086536,69.84804064018019,0.018763502573361845,0.013104178650017631,-0.10892595052719116,-0.03819723725318909,-0.01125825047492981,-0.02290891408920288,0.007004064321517944,-0.005684399604797363,6.010055069392435,0.15,0,0,0,0,0,0,0,,
63.48707675000004,1329.9792500000017,,-0.173027535778129,0.6989574740342709,23.815849951023978,2.074843200663397,1855,49.41359217298995,33.62924333905737,68.04341573927648,0.020811260063158706,0.014159054867440013,-0.10953787565231324,-0.03732384443283081,-0.012861144542694092,-0.021859586238861084,0.006073564291000366,-0.004950976371765137,5.3898530698999965,0.1,0,0,0,0,0,0,0,,
64.03429050000004,1311.7089333333354,,-0.146905702621568,0.6172744963637229,23.834777043169513,1.6974541372735676,1740,40.45788607874649,26.801591507869375,66.19597144041856,0.02308889326562117,0.015277151769720956,-0.11163275241851807,-0.036254328489303586,-0.01474255919456482,-0.021060371398925783,0.005321967601776123,-0.0034753918647766114,4.818245384810207,0.2,0,0,0,0,0,0,0,,
64.59403425000006,1293.098491666669,,-0.12051564314299097,0.5273217076172945,23.851719480400376,1.3810716065716413,1616,32.9405336294103,20.426179908633056,61.94643933823975,0.025880058603206225,0.016023171445554436,-0.112931227684021,-0.0352722704410553,-0.0161742627620697,-0.01987982392311096,0.0032984375953674316,-0.0025988876819610595,4.273664760212011,0.05,0,0,0,0,0,0,0,,
65.15764800000004,1274.2893250000016,,-0.10049844182681944,0.4427531387161167,23.865931306326527,1.139002545626314,1495,27.182983775671488,15.754611183130331,57.87888437310384,0.028188906074981236,0.016303013012905505,-0.11424578428268432,-0.03436197638511658,-0.01846393346786499,-0.01917731761932373,0.002107805013656616,-0.0019324004650115966,3.772548137963098,0.1,0,0,0,0,0,0,0,,
65.70764950000003,1255.971500000002,,-0.07826885454733146,0.3460570518955234,23.880078908699033,0.8863101858731272,1373,21.164930327989254,11.275151525787027,53.17025393312402,0.0307910595503586,0.016354847425591623,-0.11528751254081726,-0.033583146333694455,-0.02025134563446045,-0.01816524863243103,0.00005346536636352539,-0.0010106325149536132,3.3216065521470535,0.15,0,0,0,0,0,0,0,,
66.27254025000006,1237.1312333333358,,-0.06283874007710011,0.28863030278176377,23.890784393596487,0.7331988410806506,1247,17.51654952088823,8.225501653674812,46.86888948579953,0.03525410423630438,0.01649255326444391,-0.11613962054252625,-0.03287208080291748,-0.020624715089797973,-0.017728900909423827,-0.001466161012649536,-0.0007303118705749512,2.9048504549768066,0.15,0,0,0,0,0,0,0,,
66.83032625000003,1218.5244833333352,,-0.046037504028404654,0.22706758970267943,23.901637545680476,0.5655723947582112,1122,13.51799133736364,5.427153570095036,39.98895911672684,0.042060549819689465,0.016780590138984426,-0.11685242652893066,-0.032320058345794676,-0.021657633781433105,-0.01680135726928711,-0.0037142276763916016,0.00003663897514343262,2.533777773136868,0.15,0,0,0,0,0,0,0,,
67.37605550000004,1200.358850000002,,-0.03319793218437892,0.17439969324549326,23.9104813318365,0.44672600128378165,1004,10.681360887338826,3.503794123501387,32.644751479085315,0.050301670361691794,0.016330819928745202,-0.11816952228546143,-0.0318501353263855,-0.02200090289115906,-0.01645572781562805,-0.003502768278121948,0.0005596518516540527,2.2083362177824495,0.2,0,0,0,0,0,0,0,,
67.95189550000005,1181.1713666666687,,-0.023638817625455232,0.13199871505862273,23.91826009517324,0.3649562858974796,883,8.729059010652605,2.1966534109732843,24.982039283178636,0.060864668624029686,0.015089811695935896,-0.11898014545440674,-0.03146763443946839,-0.02321862578392029,-0.016216129064559937,-0.004110014438629151,0.0010679185390472413,1.906047926662616,0.15,0,0,0,0,0,0,0,,
68.52099425000003,1162.1945333333351,,-0.013531561585473834,0.08936751213585878,23.92553786251859,0.2889585229333055,768,6.913451251116262,1.09745064121932,15.69713947391168,0.06819092805594508,0.012887337491322213,-0.11959527134895324,-0.031123489141464233,-0.023974257707595825,-0.01567162275314331,-0.004976701736450195,0.0014109671115875243,1.643325248085502,0.15,0,0,0,0,0,0,0,,
69.08998750000008,1143.2244583333354,,-0.004273230099071215,0.05464438014385431,23.931866629860078,0.2310251386867562,659,5.5288355627297285,0.3028522227771594,5.2817887676151765,0,0.009815657435267678,-0.12045870423316955,-0.030720067024230958,-0.024477696418762206,-0.015340191125869752,-0.005433344841003418,0.0017270505428314208,1.4139122613594437,0,0,0,0,0,0,0,0,,
69.64697500000005,1124.6452750000024,,0.0039575768243853586,0.026090730365691428,23.937461651721314,0.1868237534268158,553,4.472066848277395,0.22055945670303512,5.1693579160768355,0.0245998772021458,0.005736888594511202,-0.12109582424163819,-0.030339533090591432,-0.025050038099288942,-0.015000158548355102,-0.005733013153076172,0.002062523365020752,1.2182695657873523,0.05,0,0,0,0,0,0,0,,
70.20815950000005,1105.9358250000018,,0.018344936683092707,-0.00011176176210490052,23.943228824395288,0.1360351673004221,428,3.2571090187978995,0.807525281876081,25.091295656383487,0.00804436098560329,0.001804481343370873,-0.12141189575195313,-0.029765743017196655,-0.025591516494750978,-0.01436503529548645,-0.006214463710784912,0.002703303098678589,1.044745369992553,0.15,0,0,0,0,0,0,0,,
70.74908850000006,1087.8855416666684,,0.020957884001311405,-0.017912230349783065,23.947264622397462,0.12218435735473501,300,2.9259797154580243,0.6597906911971038,22.519798437731893,0.028353085921983955,0.006133642802494501,-0.12159450054168701,-0.029834407567977905,-0.02590770125389099,-0.014484935998916626,-0.006420820951461792,0.002626675367355347,0.9006061928746434,0.15,0,0,0,0,0,0,0,,
71.33736775000006,1068.333191666668,,0.0182922355674468,-0.025791172059490684,23.951272567558146,0.11724152770520217,141,2.8080841665406715,0.27095476173694333,9.644053336726746,4.5201484629293525,0.009183236060050063,-0.12176207900047302,-0.029973942041397094,-0.026025789976119994,-0.014597612619400024,-0.006464719772338867,0.002496623992919922,0.7687281753162123,0.1,0,0,0,0,0,0,0,,
71.90026250000008,1049.5364500000019,,0.014280990482644331,-0.02841934998444511,23.95476363397965,0.11804507559818189,21,2.8277427704158966,0.03452510365263953,1.2255809401805646,11580894078.967993,0.010051386970857806,-0.12178232073783875,-0.030233871936798096,-0.026054292917251587,-0.01483142375946045,-0.00646216869354248,0.0022760510444641115,0.6631356066033266,0,0,0,0,0,0,0,0,,
72.44900525000003,1031.2425083333346,,0.0035385492473420125,-0.02868641563421124,23.95804316186656,0.11976597137186681,0,2.8693589192735045,1.587748299747808e-15,5.550400919360692e-14,6.795733010015138e+24,0.009997521009087327,-0.12178422212600708,-0.030620425939559937,-0.026089829206466675,-0.0151883065700531,-0.006464999914169311,0.0019110620021820068,0.5769928568680863,0,0,0,0,0,0,0,0,,
73.01317175000004,1012.4618916666686,,0.001981172867303896,-0.029340178805800886,23.961257484553038,0.11815843158012596,0,2.8312234487730974,2.9359655561251488e-30,1.0179516810004152e-28,2.395273463096517e+39,0.010364953967071018,-0.12180895805358886,-0.030649077892303467,-0.026082605123519897,-0.015171581506729126,-0.00645759105682373,0.0019376695156097413,0.5026925424554154,0,0,0,0,0,0,0,0,,
73.58518425000004,1000.2208750000003,,0.0019562920756853092,-0.029516176956083152,23.964756446482028,0.10849044555982426,0,2.5999402734020447,8.489616286822814e-45,3.0284791265558277e-43,2.1298758550546105e+42,0.002085350763516455,-0.12180901765823364,-0.030645638704299927,-0.026077938079833985,-0.015152984857559204,-0.00647130012512207,0.0019274771213531495,0.43839463319783095,0,0,0,0,0,0,0,0,,
74.15976825000004,1000,,0.0023317615467230825,-0.029786031214256648,23.96814867500657,0.10190213210234784,0,2.442405354497015,0,0,0,0,-0.12183000445365906,-0.0306272029876709,-0.026081222295761108,-0.015120899677276612,-0.006452518701553345,0.0019448399543762207,0.3827369770209491,0,0,0,0,0,0,0,0,,
74.71931225000004,1000,,0.002472572698588346,-0.029986339386447746,23.971074702132565,0.10066434104487901,0,2.4130327358417127,0,0,0,0,-0.12182956337928771,-0.03064461350440979,-0.02608676552772522,-0.015129727125167847,-0.006477570533752442,0.001963776350021362,0.3373092251083138,0,0,0,0,0,0,0,0,,
75.27953150000005,1000,,0.0024445018404705364,-0.030488509653795303,23.97391233664903,0.10081999932627166,0,2.417050457905532,0,0,0,0,-0.12184182405471802,-0.030639827251434326,-0.026087236404418946,-0.015115028619766236,-0.006488710641860962,0.0019324779510498046,0.29907636857083414,0,0,0,0,0,0,0,0,,
75.84257975000003,1000,,0.00245949205926842,-0.03075361749484675,23.976660090323257,0.10439889354510919,0,2.5031370712174836,0,0,0,0,-0.12184736132621765,-0.030660104751586915,-0.026073217391967773,-0.015090680122375489,-0.0064935505390167235,0.0019454717636108398,0.2674538044790019,0,0,0,0,0,0,0,0,,
76.41395500000004,1000,,0.002504574546861979,-0.030931604251886347,23.979487224257316,0.10348179090475502,0,2.4814401137688167,0,0,0,0,-0.12189058661460876,-0.03068457841873169,-0.026067179441452027,-0.015071094036102295,-0.006492036581039429,0.0019535958766937257,0.24054422355600952,0,0,0,0,0,0,0,0,,
76.97912425000003,1000,,0.0024907513056000195,-0.031339088056062045,23.982217463516285,0.10356579474684025,0,2.483737864624395,0,0,0,0,-0.12189235091209412,-0.0307009220123291,-0.026088416576385498,-0.015039265155792236,-0.0064850389957427975,0.001936805248260498,0.21829011526305248,0,0,0,0,0,0,0,0,,
77.56206650000006,1000,,0.0028353317346600736,-0.03176767645218048,23.984886627014518,0.10373551991084506,0,2.488084902943079,0,0,0,0,-0.12188604474067688,-0.030723583698272706,-0.026102375984191895,-0.01502721905708313,-0.006499373912811279,0.0019806444644927977,0.19910267240138188,0,0,0,0,0,0,0,0,,
